work_area,survey,site_id,latitude,longitude,preciseLat,preciseLon,depth,line_out_depth,pressure_transducer_depth,time,phaeo_20um,phaeo_3_20um,phaeo_2_20um,phaeo_gff_2um,phaeo_gff_3um,phaeo_bulk_gff,chla_20um,chla_2_20um,chla_3_20um,chla_gff_2um,chla_gff_3um,chla_bulk_gff
,,,degrees_north,degrees_east,degrees_north,degrees_east,m,m,m,UTC,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L
CALVERT,KWAK,KC10,51.6505,-127.9516,NaN,NaN,8.0094403,5,8.0094403,2019-03-13T09:57:13Z,0.45176812,0.182257217,NaN,NaN,0.20638779,0.654439311,1.497947359,NaN,0.2857402,NaN,0.406524965,2.145478388
CALVERT,KWAK,KC10,51.6505,-127.9516,NaN,NaN,10.9643662,10,10.9643662,2019-09-01T08:49:13Z,0.194425305,0.233269123,NaN,NaN,0.255759625,0.565175174,0.294120101,NaN,0.47420492,NaN,0.394786183,1.136687699
CALVERT,KWAK,KC10,51.6505,-127.9516,NaN,NaN,11.3798748,10,11.3798748,2020-02-11T09:27:20Z,0.048814461,0.047654315,NaN,NaN,0.064092467,0.081219701,0.05231064,NaN,0.06197932,NaN,0.073408459,0.114542
CALVERT,KWAK,KC10,51.6505,-127.9516,NaN,NaN,11.6434522,10,11.6434522,2019-06-10T08:34:10Z,1.320439943,0.386654236,NaN,NaN,0.443687882,2.013605888,3.77051231,NaN,0.616743904,NaN,0.547840654,4.721998292
CALVERT,KWAK,KC10,51.6505,-127.9516,NaN,NaN,10,10,NaN,2019-03-13T09:57:13Z,0.163387447,0.111787648,NaN,NaN,0.329650418,0.64992958,0.380974054,NaN,0.125744074,NaN,0.409053931,1.050824571
CALVERT,KWAK,KC10,51.6505,-127.9516,NaN,NaN,19.8501763,20,19.8501763,2019-09-01T08:49:13Z,0.171922759,0.201040061,NaN,NaN,0.184943585,0.509671082,0.180623486,NaN,0.275666441,NaN,0.247203038,0.675974246
CALVERT,KWAK,KC10,51.6505,-127.9516,NaN,NaN,19.9631841,20,19.9631841,2020-02-11T09:27:20Z,0.042325088,0.072328401,NaN,NaN,0.067981216,0.128067177,0.039786942,NaN,0.097792819,NaN,0.049599304,0.16613614
CALVERT,KWAK,KC10,51.6505,-127.9516,NaN,NaN,20.8648619,20,20.8648619,2019-06-10T08:34:10Z,0.725686454,0.437460786,NaN,NaN,0.293034786,1.415486945,1.065214582,NaN,0.33636172,NaN,0.177450239,1.790560369
CALVERT,KWAK,KC10,51.6505,-127.9516,NaN,NaN,20,20,NaN,2019-03-13T09:57:13Z,0.155843444,0.091486056,NaN,NaN,0.2227584,0.499774749,0.412874773,NaN,0.11844093,NaN,0.239709572,0.86333741
CALVERT,KWAK,KC10,51.6505,-127.9516,NaN,NaN,29.4662233,30,29.4662233,2020-02-11T09:27:20Z,0.033322734,0.048300387,NaN,NaN,0.037662038,0.143248724,0.031889222,NaN,0.048093272,NaN,0.045318449,0.162009468
CALVERT,KWAK,KC10,51.6505,-127.9516,NaN,NaN,29.5458377,30,29.5458377,2019-09-01T08:49:13Z,0.158013965,0.081924144,NaN,NaN,0.166729078,0.403330006,0.095124851,NaN,0.040152009,NaN,0.064207458,0.196235593
CALVERT,KWAK,KC10,51.6505,-127.9516,NaN,NaN,30.652345,30,30.652345,2019-06-10T08:34:10Z,0.499614054,0.178495131,NaN,NaN,0.28633468,1.104926953,0.809820602,NaN,0.171698675,NaN,0.190877079,1.327509579
CALVERT,KWAK,KC10,51.6505,-127.9516,NaN,NaN,30,30,NaN,2019-03-13T09:57:13Z,0.212000885,0.154423011,NaN,NaN,0.228965787,0.546391465,0.551054321,NaN,0.150734404,NaN,0.18553262,0.894084091
CALVERT,KWAK,KC10,51.6505,-127.9516,NaN,NaN,92.5249218,100,92.5249218,2020-02-11T09:27:20Z,NaN,NaN,NaN,NaN,NaN,0.123320123,NaN,NaN,NaN,NaN,NaN,0.058485134
CALVERT,KWAK,KC10,51.6505,-127.9516,NaN,NaN,96.8267665,100,96.8267665,2019-09-01T08:49:13Z,NaN,NaN,NaN,NaN,NaN,0.245229925,NaN,NaN,NaN,NaN,NaN,0.047620675
CALVERT,KWAK,KC10,51.6505,-127.9516,NaN,NaN,98.9518601,100,98.9518601,2019-03-13T09:57:13Z,NaN,NaN,NaN,NaN,NaN,0.317599109,NaN,NaN,NaN,NaN,NaN,0.170016827
CALVERT,KWAK,KC10,51.6505,-127.9516,NaN,NaN,300.0299366,325,300.0299366,2020-02-11T09:27:20Z,NaN,NaN,NaN,NaN,NaN,0.143658616,NaN,NaN,NaN,NaN,NaN,0.049495242
CALVERT,KWAK,KC10,51.6505,-127.9516,NaN,NaN,306.032067,325,306.032067,2019-03-13T09:57:13Z,NaN,NaN,NaN,NaN,NaN,0.23248099,NaN,NaN,NaN,NaN,NaN,0.033136077
CALVERT,KWAK,KC10,51.6505,-127.9516,NaN,NaN,308.845242,325,308.845242,2019-09-01T08:49:13Z,NaN,NaN,NaN,NaN,NaN,0.197885961,NaN,NaN,NaN,NaN,NaN,0.027502569
CALVERT,KWAK,KC10,51.6505,-127.9516,NaN,NaN,325,325,NaN,2019-06-10T08:34:10Z,NaN,NaN,NaN,NaN,NaN,0.383746091,NaN,NaN,NaN,NaN,NaN,0.035919947
CALVERT,KWAK,PRUTH,51.6554,-128.0913,51.655326,-128.091939,0,0,NaN,2019-01-23T11:31:40Z,0.039159365,0.097451982,NaN,NaN,0.063888245,0.121322397,0.051127805,NaN,0.148283639,NaN,0.082774231,0.225712124
CALVERT,KWAK,PRUTH,51.6554,-128.0913,51.655326,-128.091939,5,5,NaN,2019-01-23T11:31:40Z,0.085444019,0.069892747,NaN,NaN,0.080755253,0.134343817,0.082879969,NaN,0.095189206,NaN,0.093997807,0.176928667
CALVERT,KWAK,PRUTH,51.6554,-128.0913,51.655326,-128.091939,10,10,NaN,2019-01-23T11:31:40Z,0.058189067,0.083581903,NaN,NaN,0.068608577,0.146525136,0.053615776,NaN,0.107238902,NaN,0.084270971,0.163558084
CALVERT,KWAK,PRUTH,51.6554,-128.0913,51.655326,-128.091939,20,20,NaN,2019-01-23T11:31:40Z,0.060944779,0.098658646,NaN,NaN,0.058902393,0.087747555,0.044730892,NaN,0.124697673,NaN,0.061740132,0.08798653
CALVERT,KWAK,PRUTH,51.6554,-128.0913,51.655326,-128.091939,30,30,NaN,2019-01-23T11:31:40Z,0.063210984,0.082119938,NaN,NaN,0.026570485,0.150023515,0.042083464,NaN,0.097413678,NaN,0.043986197,0.188277208
CALVERT,KWAK,PRUTH,51.6554,-128.0913,51.655363,-128.090587,0,0,NaN,2019-06-10T11:00:34Z,1.814406388,0.301592402,NaN,NaN,0.244795786,NaN,2.02727334,NaN,0.60481372,NaN,0.389980284,NaN
CALVERT,KWAK,PRUTH,51.6554,-128.0913,51.655363,-128.090587,5,5,NaN,2019-06-10T11:00:34Z,2.745686404,0.575106707,NaN,NaN,0.359634614,2.82561101,7.330857795,NaN,1.046663457,NaN,0.430318578,9.539118538
CALVERT,KWAK,PRUTH,51.6554,-128.0913,51.655363,-128.090587,10,10,NaN,2019-06-10T11:00:34Z,2.448043233,0.522668776,NaN,NaN,0.348887963,3.259870012,6.705199287,NaN,0.832850835,NaN,0.294751045,7.723609271
CALVERT,KWAK,PRUTH,51.6554,-128.0913,51.655363,-128.090587,20,20,NaN,2019-06-10T11:00:34Z,1.554674345,0.563909186,NaN,NaN,0.268970311,2.639726269,2.592749395,NaN,0.516986823,NaN,0.146895682,3.505141234
CALVERT,KWAK,PRUTH,51.6554,-128.0913,51.655363,-128.090587,30,30,NaN,2019-06-10T11:00:34Z,0.460894726,0.312759766,NaN,NaN,0.347914622,1.53872572,0.418681301,NaN,0.144421507,NaN,0.119823931,0.781795727
CALVERT,KWAK,PRUTH,51.6554,-128.0913,51.655399,-128.088558,0,0,NaN,2019-05-11T13:29:18Z,1.058479851,0.729409278,NaN,NaN,0.328291596,2.371738165,6.121841689,NaN,3.191351146,NaN,0.977994408,11.14608131
CALVERT,KWAK,PRUTH,51.6554,-128.0913,51.655399,-128.088558,10,10,NaN,2019-05-11T13:29:18Z,0.569757668,0.224109283,NaN,NaN,0.17198793,0.488249388,2.226847052,NaN,0.640598146,NaN,0.699618486,1.244735361
CALVERT,KWAK,PRUTH,51.6554,-128.0913,51.655399,-128.088558,20,20,NaN,2019-05-11T13:29:18Z,0.191235516,0.143271105,NaN,NaN,0.154434103,0.469175136,0.227332926,NaN,0.195196323,NaN,0.190953314,0.599769631
CALVERT,KWAK,PRUTH,51.6554,-128.0913,51.655399,-128.088558,30,30,NaN,2019-05-11T13:29:18Z,0.124102721,0.133723015,NaN,NaN,0.163374194,0.266553354,0.044925612,NaN,0.056244533,NaN,0.070864086,0.108401774
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,0,0,NaN,2018-06-17T08:44:04Z,0.393945303,0.093085596,NaN,NaN,0.142818901,0.691034341,0.656528057,NaN,0.183561937,NaN,0.42399663,1.539354042
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,0,0,NaN,2018-07-20T08:56:58Z,1.523948902,0.103180046,NaN,NaN,0.142307928,1.258606392,1.296925579,NaN,0.097958205,NaN,0.190428172,2.464107993
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,0,0,NaN,2018-10-25T10:33:47Z,0.514538745,0.372598181,NaN,NaN,0.345224006,1.189347362,0.90864547,NaN,0.502035799,NaN,0.402689985,1.73472649
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,0,0,NaN,2018-11-23T11:16:24Z,0.136388211,0.14980891,NaN,NaN,0.155811524,0.420269538,0.194037991,NaN,0.256957648,NaN,0.24509568,0.617561907
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,0,0,NaN,2019-03-13T12:06:29Z,0.162582941,0.215895216,NaN,NaN,0.259265838,0.571942493,0.539951673,NaN,0.426035774,NaN,0.36748201,1.489767583
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,0,0,NaN,2019-08-03T11:11:48Z,0.678327005,0.202110442,NaN,NaN,NaN,NaN,2.541324026,NaN,0.480904804,NaN,NaN,NaN
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,5,5,NaN,2018-06-17T08:44:04Z,0.437310995,0.222803757,NaN,NaN,0.354283616,1.168495281,1.57527582,NaN,0.537759671,NaN,0.880557973,3.773133028
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,5,5,NaN,2018-07-20T08:56:58Z,2.667155868,0.196127414,NaN,NaN,0.197351805,2.19386048,2.721238668,NaN,0.185961698,NaN,0.135552578,4.2970036
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,5,5,NaN,2018-10-25T10:33:47Z,0.483961516,0.33339093,NaN,NaN,0.379863425,1.115468896,0.801672894,NaN,0.435639769,NaN,0.407193778,1.672639739
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,5,5,NaN,2018-11-23T11:16:24Z,0.133582984,0.27141462,NaN,NaN,0.169015948,0.386211839,0.174285763,NaN,0.148655703,NaN,0.22266436,0.591273666
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,5,5,NaN,2019-03-13T12:06:29Z,0.25084975,0.149405618,NaN,NaN,0.272983772,0.728789667,0.624806676,NaN,0.24531309,NaN,0.352256312,1.434546747
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,5,5,NaN,2019-05-11T13:42:09Z,2.107530627,0.774068662,NaN,NaN,0.380185123,NaN,7.442282216,NaN,3.485985115,NaN,0.84964351,NaN
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,5,5,NaN,2019-08-03T11:11:48Z,0.420041485,0.370876903,NaN,NaN,0.344388486,NaN,0.99804619,NaN,0.774214598,NaN,0.527386435,NaN
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,10,10,NaN,2018-06-17T08:44:04Z,0.416182559,0.209446285,NaN,NaN,0.456077428,1.290627963,0.912323143,NaN,0.412139752,NaN,1.274309923,3.089029771
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,10,10,NaN,2018-07-20T08:56:58Z,NaN,0.55344939,NaN,NaN,0.281354968,NaN,NaN,NaN,0.803873617,NaN,0.195360009,NaN
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,10,10,NaN,2018-10-25T10:33:47Z,0.45585027,0.278897228,NaN,NaN,0.378543896,1.004233026,0.618319042,NaN,0.443074844,NaN,0.450969063,1.411602384
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,10,10,NaN,2018-11-23T11:16:24Z,0.106571609,0.125827059,NaN,NaN,0.107615065,0.305457817,0.083160997,NaN,0.14343153,NaN,0.121789575,0.275373157
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,10,10,NaN,2019-03-13T12:06:29Z,0.242689486,0.193693584,NaN,NaN,0.239803368,0.609066998,0.502689662,NaN,0.244444534,NaN,0.293535873,0.909194442
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,10,10,NaN,2019-08-03T11:11:48Z,0.38663227,0.252243061,NaN,NaN,NaN,0.137704282,0.518435571,NaN,0.433673422,NaN,NaN,0.531768437
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,20,20,NaN,2018-06-17T08:44:04Z,0.243814851,0.20049131,NaN,NaN,0.305484575,0.991422794,0.152971768,NaN,0.104002843,NaN,0.163022605,0.53166188
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,20,20,NaN,2018-07-20T08:56:58Z,1.259320908,0.225280867,NaN,NaN,0.536310109,2.718991887,3.758181453,NaN,0.359277718,NaN,0.728734065,5.767652322
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,20,20,NaN,2018-10-25T10:33:47Z,0.290840246,0.26087817,NaN,NaN,0.260716586,0.718549276,0.49419756,NaN,0.275624781,NaN,0.255368174,0.879749948
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,20,20,NaN,2018-11-23T11:16:24Z,0.14612549,0.119662638,NaN,NaN,0.107388385,0.338017033,0.080010321,NaN,0.115347991,NaN,0.110314939,0.268620012
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,20,20,NaN,2019-03-13T12:06:29Z,0.214772579,0.129266379,NaN,NaN,0.192104191,0.530314424,0.41030486,NaN,0.153968134,NaN,0.229950131,0.840520203
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,20,20,NaN,2019-08-03T11:11:48Z,0.242009575,0.216365465,NaN,NaN,0.208037363,0.226634028,0.161822633,NaN,0.193248703,NaN,0.212990781,0.468085805
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,30,30,NaN,2018-06-17T08:44:04Z,0.233845201,0.316495922,NaN,NaN,0.257164549,0.80464411,0.089615586,NaN,0.097166012,NaN,0.072893593,0.278834829
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,30,30,NaN,2018-07-20T08:56:58Z,0.221347376,0.208452694,NaN,NaN,NaN,0.655021053,0.107005372,NaN,0.042488891,NaN,NaN,0.48503391
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,30,30,NaN,2018-10-25T10:33:47Z,0.204406461,0.216186608,NaN,NaN,0.197003467,0.596359833,0.268310146,NaN,0.183386083,NaN,0.177644524,0.576178467
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,30,30,NaN,2018-11-23T11:16:24Z,0.08362597,0.059168095,NaN,NaN,0.15085444,0.307456874,0.056244543,NaN,0.053159459,NaN,0.133183916,0.237919015
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,30,30,NaN,2019-03-13T12:06:29Z,0.143808275,0.114236705,NaN,NaN,0.19367664,0.32203553,0.230780047,NaN,0.126272937,NaN,0.137222174,0.442476643
CALVERT,KWAK,PRUTH,51.6554,-128.0913,NaN,NaN,30,30,NaN,2019-08-03T11:11:48Z,0.355619249,0.151013173,NaN,NaN,0.192568545,0.746867745,0.104638605,NaN,0.107806011,NaN,0.084122555,0.334105436
CALVERT,"KWAK,FZH",FZH01,51.6394,-127.8958,NaN,NaN,0,0,NaN,2019-01-21T10:29:35Z,0.077309644,0.071574216,NaN,NaN,0.154174955,0.287371564,0.123839889,NaN,0.173634933,NaN,0.332284929,0.650306998
CALVERT,"KWAK,FZH",FZH01,51.6394,-127.8958,NaN,NaN,5.5274891,5,5.5274891,2019-01-21T10:29:35Z,0.063183096,0.080976065,NaN,NaN,0.11380809,0.216022106,0.054869374,NaN,0.125308923,NaN,0.149087706,0.338408165
CALVERT,"KWAK,FZH",FZH01,51.6394,-127.8958,NaN,NaN,10,10,NaN,2019-01-21T10:29:35Z,0.054668797,0.071446594,NaN,NaN,0.102478175,0.167543966,0.031877129,NaN,0.104419579,NaN,0.105354264,0.204870278
CALVERT,"KWAK,FZH",FZH01,51.6394,-127.8958,NaN,NaN,20,20,NaN,2019-01-21T10:29:35Z,0.053299276,0.06774976,NaN,NaN,0.083286387,0.156325268,0.035149942,NaN,0.09017029,NaN,0.071956646,0.191662544
CALVERT,"KWAK,FZH",FZH01,51.6394,-127.8958,NaN,NaN,29.7850409,30,29.7850409,2019-01-21T10:29:35Z,0.060377481,0.084359369,NaN,NaN,0.104148716,0.207201521,0.038418796,NaN,0.084790053,NaN,0.082420826,0.193079557
CALVERT,"KWAK,FZH",FZH01,51.6394,-127.8958,NaN,NaN,95.6164562,100,95.6164562,2019-01-21T10:29:35Z,NaN,NaN,NaN,NaN,NaN,0.109587166,NaN,NaN,NaN,NaN,NaN,0.074705854
CALVERT,"KWAK,FZH",FZH01,51.6394,-127.8958,NaN,NaN,265.4003663,275,265.4003663,2019-01-21T10:29:35Z,NaN,NaN,NaN,NaN,NaN,0.098301475,NaN,NaN,NaN,NaN,NaN,0.011563411
CALVERT,"KWAK,FZH",KC10,51.6505,-127.9516,NaN,NaN,0,0,NaN,2019-01-21T09:43:06Z,0.057340069,0.054367933,NaN,NaN,0.132646699,0.243596474,0.068418638,NaN,0.06648424,NaN,0.251204215,0.449761832
CALVERT,KWAK_PP,PRUTH,51.6554,-128.0913,NaN,NaN,0,0,NaN,2018-05-26T08:56:18Z,1.488802794,0.162896785,NaN,NaN,0.163404729,0.968754634,1.073298827,NaN,0.297776771,NaN,0.180411261,1.991189371
CALVERT,KWAK_PP,PRUTH,51.6554,-128.0913,NaN,NaN,5,5,NaN,2018-05-26T08:56:18Z,2.119607807,0.733120979,NaN,NaN,0.405831055,2.453290147,4.558994866,NaN,1.102547188,NaN,0.285656394,6.502675865
CALVERT,KWAK_PP,PRUTH,51.6554,-128.0913,NaN,NaN,10,10,NaN,2018-05-26T08:56:18Z,1.820487613,0.785869706,NaN,NaN,0.452783443,2.636008663,4.480182729,NaN,1.101396502,NaN,0.227633517,5.484746267
CALVERT,KWAK_PP,PRUTH,51.6554,-128.0913,NaN,NaN,20,20,NaN,2018-05-26T08:56:18Z,1.06934728,0.457277297,NaN,NaN,0.629862911,1.957252748,1.594956236,NaN,0.321675994,NaN,0.286216187,1.929427187
CALVERT,KWAK_PP,PRUTH,51.6554,-128.0913,NaN,NaN,30,30,NaN,2018-05-26T08:56:18Z,0.509266443,0.350107166,NaN,NaN,0.469837254,1.710077342,0.248092555,NaN,0.148117962,NaN,0.098914943,0.670827105
CALVERT,KWY,KWY01,51.7747,-127.8801,NaN,NaN,0,0,NaN,2018-05-22T12:51:11Z,0.799018484,0.27234344,NaN,NaN,0.439112157,1.458020269,0.318275956,NaN,0.132880836,NaN,0.295442601,1.294644562
CALVERT,KWY,KWY01,51.7747,-127.8801,NaN,NaN,0,0,NaN,2018-06-24T12:35:10Z,0.168539014,0.092287664,NaN,NaN,0.100798746,0.260448023,0.259669536,NaN,0.093672675,NaN,0.100421296,0.498857982
CALVERT,KWY,KWY01,51.7747,-127.8801,NaN,NaN,5,5,NaN,2018-05-22T12:51:11Z,3.531681115,0.946821592,NaN,NaN,0.744033519,4.839395871,3.293768299,NaN,0.877358669,NaN,0.519779556,8.410008172
CALVERT,KWY,KWY01,51.7747,-127.8801,NaN,NaN,5,5,NaN,2018-06-24T12:35:10Z,0.228936864,0.149744654,NaN,NaN,0.140155449,0.445233835,0.366055743,NaN,0.195771089,NaN,0.139639636,0.831812966
CALVERT,KWY,KWY01,51.7747,-127.8801,NaN,NaN,10.5009976,10,10.5009976,2018-06-24T12:35:10Z,2.1673663,0.758983347,NaN,NaN,0.505902607,2.690387669,2.966475145,NaN,0.617021904,NaN,0.327046053,5.998023738
CALVERT,KWY,KWY01,51.7747,-127.8801,NaN,NaN,10,10,NaN,2018-05-22T12:51:11Z,6.876173939,1.749369719,NaN,NaN,0.85913976,NaN,8.028368118,NaN,2.979272363,NaN,0.618823421,NaN
CALVERT,QCS_V1,QCS01,51.705,-128.2384,51.704967,-128.240496,0,0,NaN,2019-05-13T09:38:03Z,NaN,0.384180746,NaN,NaN,0.278168791,1.363513601,NaN,NaN,0.862940042,NaN,0.421537849,11.4663429
CALVERT,QCS_V1,QCS01,51.705,-128.2384,51.704967,-128.240496,5.5839875,5,5.5839875,2019-05-13T09:38:03Z,NaN,0.420953109,NaN,NaN,0.247316843,NaN,NaN,NaN,0.894619297,NaN,0.467233973,NaN
CALVERT,QCS_V1,QCS01,51.705,-128.2384,51.704967,-128.240496,10,10,NaN,2019-05-13T09:38:03Z,NaN,0.667371657,NaN,NaN,0.329308574,NaN,NaN,NaN,1.933613963,NaN,0.439041634,NaN
CALVERT,QCS_V1,QCS01,51.705,-128.2384,51.704967,-128.240496,20,20,NaN,2019-05-13T09:38:03Z,1.068546697,0.631159365,NaN,NaN,0.345277555,1.607832165,3.184043965,NaN,1.507969789,NaN,0.391818903,4.92843423
CALVERT,QCS_V1,QCS01,51.705,-128.2384,51.704967,-128.240496,30.2445445,30,30.2445445,2019-05-13T09:38:03Z,0.789333288,0.519552004,NaN,NaN,0.255369047,1.225289044,1.437104549,NaN,1.210715155,NaN,0.303028288,2.989035079
CALVERT,QCS_V1,QCS01,51.705,-128.2384,51.704967,-128.240496,110.0434866,115,110.0434866,2019-05-13T09:38:03Z,NaN,NaN,NaN,NaN,NaN,0.667536844,NaN,NaN,NaN,NaN,NaN,0.065949185
CALVERT,QCS_V1,QCS01,51.705,-128.2384,NaN,NaN,0,0,NaN,2018-05-29T10:48:31Z,0.39127391,0.220263989,NaN,NaN,0.117803276,0.675259219,0.731393367,NaN,0.554209117,NaN,0.186511314,1.466761267
CALVERT,QCS_V1,QCS01,51.705,-128.2384,NaN,NaN,0,0,NaN,2018-09-13T10:05:09Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CALVERT,QCS_V1,QCS01,51.705,-128.2384,NaN,NaN,0,0,NaN,2019-06-09T06:46:21Z,0.468128176,0.077324392,NaN,NaN,0.182985745,0.796076056,1.578893837,NaN,0.182319187,NaN,0.252250644,3.09859177
CALVERT,QCS_V1,QCS01,51.705,-128.2384,NaN,NaN,0,0,NaN,2019-08-06T09:33:17Z,1.088069885,0.269756798,NaN,NaN,0.302175969,0.389499599,3.284385348,NaN,0.60176512,NaN,0.506779838,1.134092987
CALVERT,QCS_V1,QCS01,51.705,-128.2384,NaN,NaN,0,0,NaN,2019-08-31T09:37:01Z,0.542170234,0.663504893,NaN,NaN,0.520409781,1.664510008,2.593678509,NaN,1.955451304,NaN,1.446338012,6.315366646
CALVERT,QCS_V1,QCS01,51.705,-128.2384,NaN,NaN,0,0,NaN,2019-11-28T14:12:56Z,0.065052996,0.054557488,NaN,NaN,0.058594035,0.156582612,0.098449649,NaN,0.042056731,NaN,0.054128858,0.208641101
CALVERT,QCS_V1,QCS01,51.705,-128.2384,NaN,NaN,5.3257499,5,5.3257499,2019-08-31T09:37:01Z,0.428720198,0.499817332,NaN,NaN,0.499998439,1.534151163,1.793401439,NaN,1.491238824,NaN,1.306669922,5.33900554
CALVERT,QCS_V1,QCS01,51.705,-128.2384,NaN,NaN,5.520199,5,5.520199,2019-08-06T09:33:17Z,0.715176436,0.228834658,NaN,NaN,0.311051691,NaN,1.875808219,NaN,0.48813874,NaN,0.586098801,NaN
CALVERT,QCS_V1,QCS01,51.705,-128.2384,NaN,NaN,6.0620178,5,6.0620178,2019-06-09T06:46:21Z,0.479533143,0.130605949,NaN,NaN,0.081946016,0.904598708,1.600810786,NaN,0.313230876,NaN,0.128037578,3.340371789
CALVERT,QCS_V1,QCS01,51.705,-128.2384,NaN,NaN,6.7310094,5,6.7310094,2019-11-28T14:12:56Z,0.07756854,0.051881635,NaN,NaN,0.088825356,0.238823645,0.102887552,NaN,0.045944252,NaN,0.085241912,0.281293441
CALVERT,QCS_V1,QCS01,51.705,-128.2384,NaN,NaN,5,5,NaN,2018-05-29T10:48:31Z,0.316574607,0.309523299,NaN,NaN,0.245784336,0.867780685,0.611557415,NaN,0.776153662,NaN,0.503444896,1.891606069
CALVERT,QCS_V1,QCS01,51.705,-128.2384,NaN,NaN,10,10,NaN,2018-05-29T10:48:31Z,0.420830414,0.412446895,NaN,NaN,0.291773966,0.853141424,0.783105845,NaN,1.111363087,NaN,0.733363387,2.598899478
CALVERT,QCS_V1,QCS01,51.705,-128.2384,NaN,NaN,10,10,NaN,2019-08-06T09:33:17Z,0.356977221,0.246342664,NaN,NaN,0.175500484,1.041908544,0.858501521,NaN,0.466827378,NaN,0.238647234,2.86462556
CALVERT,QCS_V1,QCS01,51.705,-128.2384,NaN,NaN,10,10,NaN,2019-08-31T09:37:01Z,0.512476678,0.369044975,NaN,NaN,0.433981804,1.110717155,1.302998453,NaN,1.018232928,NaN,0.939009703,3.592967555
CALVERT,QCS_V1,QCS01,51.705,-128.2384,NaN,NaN,10,10,NaN,2019-11-28T14:12:56Z,0.08091994,0.054299271,NaN,NaN,0.086319126,0.218720989,0.080188708,NaN,0.053616186,NaN,0.090300845,0.250998084
CALVERT,QCS_V1,QCS01,51.705,-128.2384,NaN,NaN,20,20,NaN,2018-05-29T10:48:31Z,0.632405213,0.351869732,NaN,NaN,NaN,1.01828732,0.359714809,NaN,0.456661428,NaN,NaN,1.065266073
CALVERT,QCS_V1,QCS01,51.705,-128.2384,NaN,NaN,20,20,NaN,2019-08-06T09:33:17Z,0.274559764,0.101402923,NaN,NaN,0.051056211,0.446195731,0.544211408,NaN,0.171958103,NaN,0.127880286,0.832800082
CALVERT,QCS_V1,QCS01,51.705,-128.2384,NaN,NaN,20,20,NaN,2019-08-31T09:37:01Z,0.09989698,0.134621903,NaN,NaN,0.206492979,0.431074088,0.113392804,NaN,0.221035601,NaN,0.33291737,0.734265021
CALVERT,QCS_V1,QCS01,51.705,-128.2384,NaN,NaN,20,20,NaN,2019-11-28T14:12:56Z,0.073335906,0.062206793,NaN,NaN,0.078474069,0.128627077,0.079403471,NaN,0.058614973,NaN,0.065670174,0.114096634
CALVERT,QCS_V1,QCS01,51.705,-128.2384,NaN,NaN,29.3906589,30,29.3906589,2019-11-28T14:12:56Z,0.072011965,0.093397079,NaN,NaN,0.085601434,0.265684636,0.07571214,NaN,0.091988747,NaN,0.06073392,0.187935661
CALVERT,QCS_V1,QCS01,51.705,-128.2384,NaN,NaN,30.0065215,30,30.0065215,2019-08-31T09:37:01Z,0.100315311,0.103181802,NaN,NaN,0.114347384,0.314930365,0.101205902,NaN,0.111943479,NaN,0.089734147,0.297867122
